"(Although a friend who toured as a showgirl in Sugar Babies once saw Mickey Rooney naked, as vicious a blow to the senses as one is likely to survive.)","(Although a friend who toured as a showgirl in Sugar Babies once saw Mickey Rooney naked, as vicious a blow to the senses as one is unlikely to survive.)",likely,unlikely
"In DOD, incentives are centered on obtaining scarce funding on an annual basis in a competitive environment to meet predetermined and typically optimistic program schedules.","In DOD, incentives are centered on obtaining scarce funding on an annual basis in a uncompetitive environment to meet predetermined and typically optimistic program schedules.",competitive,uncompetitive
"If specific information comes to the auditors' attention that provides evidence concerning the existence of possible noncompliance that could have a material indirect effect on the financial statements or significant indirect effect on other financial data need to achieve audit objectives, auditors should apply audit procedures specifically directed to ascertaining whether that noncompliance has occurred or is likely to have occurred.","If specific information comes to the auditors' attention that provides evidence concerning the existence of possible noncompliance that could have a material indirect effect on the financial statements or significant indirect effect on other financial data need to achieve audit objectives, auditors should apply audit procedures specifically directed to ascertaining whether that noncompliance has occurred or is unlikely to have occurred.",likely,unlikely
so people don't have the discretionary incomes that they had you know overtime has been cut back a lot in certain areas,so people don't have the discretionary incomes that they had you know overtime has been cut back a lot in uncertain areas,certain,uncertain
An impressive 5 million votes have been cast since the poll went up in June.,An unimpressive 5 million votes have been cast since the poll went up in June.,impressive,unimpressive
i think they're one of the businesses at large that do things like that they're more aware of it,i think they're one of the businesses at large that do things like that they're more unaware of it,aware,unaware
They are more aware of it due to their size.,They are more unaware of it due to their size.,aware,unaware
Agency officials should be aware of the risks of an organization expanding.,Agency officials should be unaware of the risks of an organization expanding.,aware,unaware
There is no competitive pressure between different press outlets.,There is no uncompetitive pressure between different press outlets.,competitive,uncompetitive
"In my opinion, certain crimes deserve capital punishment.","In my opinion, uncertain crimes deserve capital punishment.",certain,uncertain
The patients were more likely to be poorly educated. ,The patients were more unlikely to be poorly educated.,likely,unlikely
"For the past decade, bar associations in New York and across the country have been well aware of increases in the cost of attending law school, increases that have briskly outpaced inflation in any other realm.","For the past decade, bar associations in New York and across the country have been well unaware of increases in the cost of attending law school, increases that have briskly outpaced inflation in any other realm.",aware,unaware
All undocumented residents are aware that they have rights.,All undocumented residents are unaware that they have rights.,aware,unaware
"A logical corollary is that inflation cannot be triggered by increasing wages, farm prices, or health care costs.","A illogical corollary is that inflation cannot be triggered by increasing wages, farm prices, or health care costs.",logical,illogical
To the south of it are remains of the Basilica Julia law court and the Rostra orators' platform from which Mark Antony informed the people of Caesar's assassination.,To the south of it are remains of the Basilica Julia law court and the Rostra orators' platform from which Mark Antony uninformed the people of Caesar's assassination.,informed,uninformed
and i mean it's nothing fancy you know it's it's a house it's nice and it's real pretty and we're all comfortable in it,and i mean it's nothing fancy you know it's it's a house it's nice and it's real pretty and we're all uncomfortable in it,comfortable,uncomfortable
"But as Johnny Shannon's gaze flitted from Topham to the Kentuckian, Drew was once more aware that, whatever he might outwardly seem, Johnny Shannon was no boy.","But as Johnny Shannon's gaze flitted from Topham to the Kentuckian, Drew was once more unaware that, whatever he might outwardly seem, Johnny Shannon was no boy.",aware,unaware
Examples of other payments of a similar nature (and also classified as other financing sources) are the payment by the General Fund to the social security trust funds for military service credits and for certain uninsured persons at least 72 years old,Examples of other payments of a similar nature (and also classified as other financing sources) are the payment by the General Fund to the social security trust funds for military service credits and for uncertain uninsured persons at least 72 years old,certain,uncertain
It's a pretty easy sacrifice to be honest,It's a pretty easy sacrifice to be dishonest,honest,dishonest
The is not likely to apply in figure skating or the government.,The is not unlikely to apply in figure skating or the government.,likely,unlikely
"In fact it enjoys the mildest of climates, even in winter, and provides many a pleasant seaside resort in summer.","In fact it enjoys the mildest of climates, even in winter, and provides many a unpleasant seaside resort in summer.",pleasant,unpleasant
but uh there are certain norms that companies should be able to uh put out as guidelines for their employees,but uh there are uncertain norms that companies should be able to uh put out as guidelines for their employees,certain,uncertain
Scenario B follows a similar pattern with expenditure increases being offset by further reductions in electricity demand as more efficient technology penetrates the market.,Scenario B follows a similar pattern with expenditure increases being offset by further reductions in electricity demand as more inefficient technology penetrates the market.,efficient,inefficient
More efficient technology is a direct cause of reductions in electricity demands.,More inefficient technology is a direct cause of reductions in electricity demands.,efficient,inefficient
"The funeral of Mrs. Inglethorp took place the following day, and on Monday, as I came down to a late breakfast, John drew me aside, and informed me that Mr. Inglethorp was leaving that morning, to take up his quarters at the Stylites Arms until he should have completed his plans. ","The funeral of Mrs. Inglethorp took place the following day, and on Monday, as I came down to a late breakfast, John drew me aside, and uninformed me that Mr. Inglethorp was leaving that morning, to take up his quarters at the Stylites Arms until he should have completed his plans.",informed,uninformed
They are aware of where the villagers are.,They are unaware of where the villagers are.,aware,unaware
"In fact, in the relatively small area that most visitors are likely to cover, Madrid doesn't really feel like an overgrown, Europeanized capital.","In fact, in the relatively small area that most visitors are unlikely to cover, Madrid doesn't really feel like an overgrown, Europeanized capital.",likely,unlikely
"it was enjoyable, i hope you have a pleasant day","it was enjoyable, i hope you have a unpleasant day",pleasant,unpleasant
"They also streamline public notice and hearing procedures, and provide for issuance of a yes or no Commission decision on the proposed market test within 90 days, consistent with the procedural due process rights of interested persons.","They also streamline public notice and hearing procedures, and provide for issuance of a yes or no Commission decision on the proposed market test within 90 days, inconsistent with the procedural due process rights of interested persons.",consistent,inconsistent
"An impressive private collection it certainly is, but there are those who have criticized it as an ostentatious collection of minor works by major artists.","An unimpressive private collection it certainly is, but there are those who have criticized it as an ostentatious collection of minor works by major artists.",impressive,unimpressive
"The Young Adventurers were fully aware of the risks, and undertook the work anyway.","The Young Adventurers were fully unaware of the risks, and undertook the work anyway.",aware,unaware
If the firm didn't have a certain expertise they did not call another firm.,If the firm didn't have a uncertain expertise they did not call another firm.,certain,uncertain
"It's likely no one will check his pockets, Jane heard.","It's unlikely no one will check his pockets, Jane heard.",likely,unlikely
We were all aware he was coming.,We were all unaware he was coming.,aware,unaware
Adrin said he was certain of what he was doing.,Adrin said he was uncertain of what he was doing.,certain,uncertain
Their Horatio Alger tone is not impressive at all.,Their Horatio Alger tone is not unimpressive at all.,impressive,unimpressive
tend to uh uh uh uh tend to do that and then it happens in the in the cities a lot it happens in uh uh i i guess at certain times of the year tempers grow short,tend to uh uh uh uh tend to do that and then it happens in the in the cities a lot it happens in uh uh i i guess at uncertain times of the year tempers grow short,certain,uncertain
because it's more comfortable for me but you know it's like when you're in school you either wear sweatpants or jeans,because it's more uncomfortable for me but you know it's like when you're in school you either wear sweatpants or jeans,comfortable,uncomfortable
"8The AICPA's Generally Accepted Auditing Standards defines a reportable condition as a significant deficiency in the design or operation of internal control that could adversely affect the entity's ability to record, process, summarize, and report financial data consistent with management's assertions in the financial statements.","8The AICPA's Generally Accepted Auditing Standards defines a reportable condition as a significant deficiency in the design or operation of internal control that could adversely affect the entity's ability to record, process, summarize, and report financial data inconsistent with management's assertions in the financial statements.",consistent,inconsistent
Two people informed us that he was going to be killed. ,Two people uninformed us that he was going to be killed.,informed,uninformed
The final rule contains standardized test procedures and performance standards to ensure that detergent gasolines provide an effective level of protection against certain engine deposits.,The final rule contains standardized test procedures and performance standards to ensure that detergent gasolines provide an effective level of protection against uncertain engine deposits.,certain,uncertain
and however and you normally think people in our position wear shirts and ties well many do but i am absolutely not comfortable with a necktie,and however and you normally think people in our position wear shirts and ties well many do but i am absolutely not uncomfortable with a necktie,comfortable,uncomfortable
"It didn't make the cut, even though Chatterbox had felt certain that this damning fact would.","It didn't make the cut, even though Chatterbox had felt uncertain that this damning fact would.",certain,uncertain
"Warm would likely solve this problem, as he had done with the others. ","Warm would unlikely solve this problem, as he had done with the others.",likely,unlikely
They are a product of the territory served and the current state of technology which would be employed by an efficient firm.,They are a product of the territory served and the current state of technology which would be employed by an inefficient firm.,efficient,inefficient
There is only one acceptable method of getting the best price. ,There is only one unacceptable method of getting the best price.,acceptable,unacceptable
Tax preferences will likely discourage certain forms of investment.,Tax preferences will unlikely discourage certain forms of investment.,likely,unlikely
um well i think all college players have to do an initial drug test at a certain point prior to the season and from that point on uh,um well i think all college players have to do an initial drug test at a uncertain point prior to the season and from that point on uh,certain,uncertain
"Some 200 showrooms are housed here and in the adjoining Green Ceter, which displays an impressive range of traditional and contemporary home and office furniture created by famous designers.","Some 200 showrooms are housed here and in the adjoining Green Ceter, which displays an unimpressive range of traditional and contemporary home and office furniture created by famous designers.",impressive,unimpressive
"While a parachute would make crash landings safer, these landings would still likely have a high fatality rate.","While a parachute would make crash landings safer, these landings would still unlikely have a high fatality rate.",likely,unlikely
"Cope broke down the composer's 41 symphonies into reusable parts, then blended them together in his computer into a convincing pastiche.","Cope broke down the composer's 41 symphonies into reusable parts, then blended them together in his computer into a unconvincing pastiche.",convincing,unconvincing
The question then  would a competitive,The question then would a uncompetitive,competitive,uncompetitive
Dr. Berlin argues that the laws impose a medical intervention in the absence of evidence that forced treatment is likely ...,Dr. Berlin argues that the laws impose a medical intervention in the absence of evidence that forced treatment is unlikely ...,likely,unlikely
I'm certain you will be right there.,I'm uncertain you will be right there.,certain,uncertain
yeah yeah well last November was my first election in Dallas i've only lived in Dallas a little over a year and i went down this long list of judges that i was voting for and i mean i didn't know anything about any of these races i didn't know what the responsibilities of the judges were i didn't know anything about the individuals who's names were on the ballet and i'm going you know how can i possibly make an informed choice here,yeah yeah well last November was my first election in Dallas i've only lived in Dallas a little over a year and i went down this long list of judges that i was voting for and i mean i didn't know anything about any of these races i didn't know what the responsibilities of the judges were i didn't know anything about the individuals who's names were on the ballet and i'm going you know how can i possibly make an uninformed choice here,informed,uninformed
"""I would most likely support this female candidate because of her charisma and eloquence."" ","""I would most unlikely support this female candidate because of her charisma and eloquence.""",likely,unlikely
"(The philanthropic worldview also informed Rockefeller's ambitious ideas about government spending, which would eventually make him an easy target.)","(The philanthropic worldview also uninformed Rockefeller's ambitious ideas about government spending, which would eventually make him an easy target.)",informed,uninformed
But it is certain to grow as a share of the total.,But it is uncertain to grow as a share of the total.,certain,uncertain
It's certain that it will become more than half the total.,It's uncertain that it will become more than half the total.,certain,uncertain
5The statement advises patients of their rights to be fully informed about decisions affecting their coverage or payment and about their appeal rights should they be notified that Medicare will no longer cover their care.,5The statement advises patients of their rights to be fully uninformed about decisions affecting their coverage or payment and about their appeal rights should they be notified that Medicare will no longer cover their care.,informed,uninformed
Patients have the right to be informed about decisions affecting their coverage,Patients have the right to be uninformed about decisions affecting their coverage,informed,uninformed
It feels overwhelming finding time to do certain things.,It feels overwhelming finding time to do uncertain things.,certain,uncertain
There is a certain notoriety given to these cases.,There is a uncertain notoriety given to these cases.,certain,uncertain
What makes certain literature ridiculous?,What makes uncertain literature ridiculous?,certain,uncertain
The dome tents are the most efficient kind of tent.,The dome tents are the most inefficient kind of tent.,efficient,inefficient
That is not likely to be true.,That is not unlikely to be true.,likely,unlikely
and um hopefully to understand that everyone is not as in as fortunate,and um hopefully to understand that everyone is not as in as unfortunate,fortunate,unfortunate
I'm not certain whether she's in danger or not.,I'm not uncertain whether she's in danger or not.,certain,uncertain
"Madeira has a plethora of natural gifts, impressive for such a small place.","Madeira has a plethora of natural gifts, unimpressive for such a small place.",impressive,unimpressive
The OMB assigns certain collections control numbers as a way of organizing.,The OMB assigns uncertain collections control numbers as a way of organizing.,certain,uncertain
um i'll eat a little bit of broccoli and i'll steam it and i like carrots just certain things you know but uh i'm not really good with them and i'll go sometimes and not even fix them i mean i'll have everything else and no vegetable that's strange isn't it,um i'll eat a little bit of broccoli and i'll steam it and i like carrots just uncertain things you know but uh i'm not really good with them and i'll go sometimes and not even fix them i mean i'll have everything else and no vegetable that's strange isn't it,certain,uncertain
"Of course, there is a certain kind of male who might enjoy In the Company of Men : Someone who likes to watch people victimized while feeling morally superior to the victimizers.","Of course, there is a uncertain kind of male who might enjoy In the Company of Men : Someone who likes to watch people victimized while feeling morally superior to the victimizers.",certain,uncertain
"The REIMS II countries are all industrial countries, so the distribution is likely a reasonable approximation for mail received by the U.S.","The REIMS II countries are all industrial countries, so the distribution is unlikely a reasonable approximation for mail received by the U.S.",likely,unlikely
If it is half consistent and half inconsistent and third party will decided if it should be rejected.,If it is half inconsistent and half inconsistent and third party will decided if it should be rejected.,consistent,inconsistent
yes and i noticed um that's kind of what i was attracted to these gerbils for is that they they have a certain area that they use like their bathroom,yes and i noticed um that's kind of what i was attracted to these gerbils for is that they they have a uncertain area that they use like their bathroom,certain,uncertain
"There are three methods of cost  (a) directly tracing costs wherever economically feasible, (b) cause-and-effect, and (c) allocating costs on a reasonable and consistent basis.","There are three methods of cost (a) directly tracing costs wherever economically feasible, (b) cause-and-effect, and (c) allocating costs on a reasonable and inconsistent basis.",consistent,inconsistent
Cost can be allocated on a consistent and reasonable basis.,Cost can be allocated on a inconsistent and reasonable basis.,consistent,inconsistent
They most likely don't have any college at all.,They most unlikely don't have any college at all.,likely,unlikely
"Finally, the Commission's interpretation of the presence requirement is fully consistent with the overarching purpose of the relevant congressional statutes.","Finally, the Commission's interpretation of the presence requirement is fully inconsistent with the overarching purpose of the relevant congressional statutes.",consistent,inconsistent
I wasn't aware of that.,I wasn't unaware of that.,aware,unaware
I am almost certain that I would have experienced a heart attack. ,I am almost uncertain that I would have experienced a heart attack.,certain,uncertain
you know i'm thinking of you know i just did my tax return for the last year you know if your medical bills are more than a certain percent of your income,you know i'm thinking of you know i just did my tax return for the last year you know if your medical bills are more than a uncertain percent of your income,certain,uncertain
But even these relatively honest conservatives have let all the fat fish wriggle off the hook.,But even these relatively dishonest conservatives have let all the fat fish wriggle off the hook.,honest,dishonest
There are thirty honest conservatives in the house.,There are thirty dishonest conservatives in the house.,honest,dishonest
"A convenient base for side trips, the capital of the Franche-Comte region has an attractive city center around the pedestrian zone of the Grande-Rue.","A inconvenient base for side trips, the capital of the Franche-Comte region has an attractive city center around the pedestrian zone of the Grande-Rue.",convenient,inconvenient
"As a general rule, service area configuration decisions are evaluated against one overarching  Program configuration should occur in a manner that maximizes the effective and efficient delivery of high quality legal services to eligible clients throughout the state within a comprehensive, integrated delivery system.","As a general rule, service area configuration decisions are evaluated against one overarching Program configuration should occur in a manner that maximizes the effective and inefficient delivery of high quality legal services to eligible clients throughout the state within a comprehensive, integrated delivery system.",efficient,inefficient
"Aside from the general access statute, various forms of special legislation govern GAO's access to certain types of agency records and information, such as tax, social security, financial institution, and employee benefit plan records and information.","Aside from the general access statute, various forms of special legislation govern GAO's access to uncertain types of agency records and information, such as tax, social security, financial institution, and employee benefit plan records and information.",certain,uncertain
I am fully aware of that.,I am fully unaware of that.,aware,unaware
I'll need to look for a certain type of man to question though.,I'll need to look for a uncertain type of man to question though.,certain,uncertain
"Mayhem, family collapse, the occasional terrorist bomb, mad government policies, human platitudes--in this pleasant springtime of 1997, these, as Roth renders them, do seem to be everyone's favorite topics of conversation.","Mayhem, family collapse, the occasional terrorist bomb, mad government policies, human platitudes--in this unpleasant springtime of 1997, these, as Roth renders them, do seem to be everyone's favorite topics of conversation.",pleasant,unpleasant
"It once held value, but due to an efficient legal system, it is no longer needed.","It once held value, but due to an inefficient legal system, it is no longer needed.",efficient,inefficient
And then you become aware of what to do with people that are chronic child molesters.,And then you become unaware of what to do with people that are chronic child molesters.,aware,unaware
well yeah and i heard a story about there's a there's a certain scene in the movie where there's um where they're where they're on a buffalo hunt and they have a particular child actor uh who's who's being supposedly run down by a buffalo,well yeah and i heard a story about there's a there's a uncertain scene in the movie where there's um where they're where they're on a buffalo hunt and they have a particular child actor uh who's who's being supposedly run down by a buffalo,certain,uncertain
Keep reading for another point of  view which is most likely not that of the cat but could be of the dog.,Keep reading for another point of view which is most unlikely not that of the cat but could be of the dog.,likely,unlikely
and we were just um not aware that this was a problem that we ever would need to recycle anything of course you just threw it away,and we were just um not unaware that this was a problem that we ever would need to recycle anything of course you just threw it away,aware,unaware
"We weren't aware of the recycling problem, we largely ignored it.","We weren't unaware of the recycling problem, we largely ignored it.",aware,unaware
Many Japanese theaters focus more on creating a certain tone and atmosphere then on coherent plots. ,Many Japanese theaters focus more on creating a uncertain tone and atmosphere then on coherent plots.,certain,uncertain
By later advice from America it seemed likely that Danvers had been closely shadowed on the way over.,By later advice from America it seemed unlikely that Danvers had been closely shadowed on the way over.,likely,unlikely
Orders were likely given to follow Danvers.,Orders were unlikely given to follow Danvers.,likely,unlikely
Regulating regulations is not an efficient way of regulating.,Regulating regulations is not an inefficient way of regulating.,efficient,inefficient
You must have good timing to make a convincing apology.,You must have good timing to make a unconvincing apology.,convincing,unconvincing
Most alcoholics are not aware that they are alcoholic and need counseling.,Most alcoholics are not unaware that they are alcoholic and need counseling.,aware,unaware
"If the paper is found on him, it is certain doom. ","If the paper is found on him, it is uncertain doom.",certain,uncertain
I am aware that the Commission's recommendations regarding your mail do not make you all happy. ,I am unaware that the Commission's recommendations regarding your mail do not make you all happy.,aware,unaware
They were honest during the trial,They were dishonest during the trial,honest,dishonest
"We offer competitive compensation to everyone here -- including you, of course!","We offer uncompetitive compensation to everyone here -- including you, of course!",competitive,uncompetitive
"There is no other possible way once a consistent division is found, but some are claiming that there may be a possible way, although this is being argued very intensely in many fields.","There is no other possible way once a inconsistent division is found, but some are claiming that there may be a possible way, although this is being argued very intensely in many fields.",consistent,inconsistent
"He wants to maintain the tidy and comfortable belief, beloved by Victorians of all epochs, that thrift is always a virtue.","He wants to maintain the tidy and uncomfortable belief, beloved by Victorians of all epochs, that thrift is always a virtue.",comfortable,uncomfortable
"With all of the controversy surrounding the transition, I was sure it was very difficult on them, and I wanted them to know that, so I let them know that I related with them and was aware of their struggle.","With all of the controversy surrounding the transition, I was sure it was very difficult on them, and I wanted them to know that, so I let them know that I related with them and was unaware of their struggle.",aware,unaware
"The Tuscan Renaissance facade of S?? Cathedral, the single biggest Christian church in India, has a certain elegance to it, despite a loss of symmetry when its north tower collapsed in 1776.","The Tuscan Renaissance facade of S?? Cathedral, the single biggest Christian church in India, has a uncertain elegance to it, despite a loss of symmetry when its north tower collapsed in 1776.",certain,uncertain
"We don't want publicity, as you've been informed by Hastings?","We don't want publicity, as you've been uninformed by Hastings?",informed,uninformed
Nobody is comfortable with the provisions of the tax code.,Nobody is uncomfortable with the provisions of the tax code.,comfortable,uncomfortable
Fiber does help with prevention of certain cancers.,Fiber does help with prevention of uncertain cancers.,certain,uncertain
it is likely similar to the thing i own,it is unlikely similar to the thing i own,likely,unlikely
The ED staff did not have an efficient way to approach alcohol screening. ,The ED staff did not have an inefficient way to approach alcohol screening.,efficient,inefficient
Our family has been fortunate to have such a stable and unburdened father.,Our family has been unfortunate to have such a stable and unburdened father.,fortunate,unfortunate
"They are honest people, so most people choose to buy gear from them.","They are dishonest people, so most people choose to buy gear from them.",honest,dishonest
"Skopelos Town is one of the most impressive towns of its size in the Aegean, in part because it is also among the most original little damaged either by war or earthquakes.","Skopelos Town is one of the most unimpressive towns of its size in the Aegean, in part because it is also among the most original little damaged either by war or earthquakes.",impressive,unimpressive
but that was just me i know many people are comfortable very comfortable in the classroom and what have you wearing pants uh it i guess i was just old enough not to uh be very comfortable in it how about you,but that was just me i know many people are uncomfortable very comfortable in the classroom and what have you wearing pants uh it i guess i was just old enough not to uh be very comfortable in it how about you,comfortable,uncomfortable
"Many people are comfortable wearing pants in the classroom, but I am not one of them.","Many people are uncomfortable wearing pants in the classroom, but I am not one of them.",comfortable,uncomfortable
i mean uh Wisconsin was only up uh sixty mile bus ride away from my parents house so it only took an hour to get back on uh oh a couple weekends a semester it was very convenient not to mention being a public university it was the tuition was uh much less expensive,i mean uh Wisconsin was only up uh sixty mile bus ride away from my parents house so it only took an hour to get back on uh oh a couple weekends a semester it was very inconvenient not to mention being a public university it was the tuition was uh much less expensive,convenient,inconvenient
"And I'll say  If all the nations of the world got along as well as do the bagel and mango on my breakfast table every morning, that would be an impressive amount of along-getting.","And I'll say If all the nations of the world got along as well as do the bagel and mango on my breakfast table every morning, that would be an unimpressive amount of along-getting.",impressive,unimpressive
"It seemed a normal, pleasant company.","It seemed a normal, unpleasant company.",pleasant,unpleasant
"Because traditional work schedules influence internal control in T&amp;A systems, this document contains two major parts, the first dealing with civilian employees who are expected to be working, usually during certain times and the second part dealing with members of the active duty armed services who are expected to be in a duty status and thus on call 24 hours a day.","Because traditional work schedules influence internal control in T&amp;A systems, this document contains two major parts, the first dealing with civilian employees who are expected to be working, usually during uncertain times and the second part dealing with members of the active duty armed services who are expected to be in a duty status and thus on call 24 hours a day.",certain,uncertain
"He thanked the gods and the horse, whispering promises of a comfortable life for the rest of her days, though he wondered if he could fulfill the promise.","He thanked the gods and the horse, whispering promises of a uncomfortable life for the rest of her days, though he wondered if he could fulfill the promise.",comfortable,uncomfortable
"It seems to me quite likely that he entrusted the papers to this girl, believing that she, as a woman, had a greater chance of bringing them safely to shore.","It seems to me quite unlikely that he entrusted the papers to this girl, believing that she, as a woman, had a greater chance of bringing them safely to shore.",likely,unlikely
"The physical and logical elements of an information processing system, the manner in which they are organized and connected, or both.","The physical and illogical elements of an information processing system, the manner in which they are organized and connected, or both.",logical,illogical
The logical elements of an information processing system can be organized.,The illogical elements of an information processing system can be organized.,logical,illogical
"Once at Lakeside on the southern shore of Lake Windermere, trains belonging to the Lakeside and Haverthwaite Railway can take you on a pleasant 5-km (31.2-mile) trip between Lakeside and the village of Haverthwaite.","Once at Lakeside on the southern shore of Lake Windermere, trains belonging to the Lakeside and Haverthwaite Railway can take you on a unpleasant 5-km (31.2-mile) trip between Lakeside and the village of Haverthwaite.",pleasant,unpleasant
Those are pleasant past ,Those are unpleasant past,pleasant,unpleasant
Technology offers competitive advantages for businesses' ideas.,Technology offers uncompetitive advantages for businesses' ideas.,competitive,uncompetitive
8.13 Auditors should report significant findings by providing credible and convincing evidence that relates to the audit objectives.,8.13 Auditors should report significant findings by providing credible and unconvincing evidence that relates to the audit objectives.,convincing,unconvincing
"It crossed her mind that if the unknown Jane Finn had fallen into the hands of Mrs. Vandemeyer, it was likely to have gone hard with her.","It crossed her mind that if the unknown Jane Finn had fallen into the hands of Mrs. Vandemeyer, it was unlikely to have gone hard with her.",likely,unlikely
It was likely to have been a hardening experience for the unknown Jane Finn if she fell into her hands and she would not be able to escape.,It was unlikely to have been a hardening experience for the unknown Jane Finn if she fell into her hands and she would not be able to escape.,likely,unlikely
The temperatures are consistent due to its position on the equator.,The temperatures are inconsistent due to its position on the equator.,consistent,inconsistent
"To decide if a data reliability assessment is necessary, you should consider certain conditions.","To decide if a data reliability assessment is necessary, you should consider uncertain conditions.",certain,uncertain
He was vaguely aware of unfamiliar surroundings.,He was vaguely unaware of unfamiliar surroundings.,aware,unaware
To make up for the costs of compliance it is not likely that any small company will need to raise prices over .05%.,To make up for the costs of compliance it is not unlikely that any small company will need to raise prices over .05%.,likely,unlikely
When we visited Virginia we saw that certain areas were being policed more diligently than others.,When we visited Virginia we saw that uncertain areas were being policed more diligently than others.,certain,uncertain
I'm sure you too are aware of it.,I'm sure you too are unaware of it.,aware,unaware
One of the Clinton team's most impressive feats was to sell the idea that throwing out the case was courageous.,One of the Clinton team's most unimpressive feats was to sell the idea that throwing out the case was courageous.,impressive,unimpressive
"Still, there's a certain irony in Grove's ascent to elder statesman, because the idea of him as shaper of the future makes it easy to miss how much Grove and Intel were products of what's now described as the corporate past.","Still, there's a uncertain irony in Grove's ascent to elder statesman, because the idea of him as shaper of the future makes it easy to miss how much Grove and Intel were products of what's now described as the corporate past.",certain,uncertain
Most of the peaks are fairly comfortable to traverse. ,Most of the peaks are fairly uncomfortable to traverse.,comfortable,uncomfortable
I am really certain that that is wrong.,I am really uncertain that that is wrong.,certain,uncertain
Tuppence was likely to accept help if it came from a place of pity for her situation.,Tuppence was unlikely to accept help if it came from a place of pity for her situation.,likely,unlikely
" LSC's grant making and regulatory authority promotes expanded, effective, and efficient state and local legal services to low income persons.","LSC's grant making and regulatory authority promotes expanded, effective, and inefficient state and local legal services to low income persons.",efficient,inefficient
"LSC's authority encourages efficient local legal services for people with incomes less than $15,000.","LSC's authority encourages inefficient local legal services for people with incomes less than $15,000.",efficient,inefficient
"The public is aware of some of the information at these sites, but not all.  ","The public is unaware of some of the information at these sites, but not all.",aware,unaware
I was quite honest with him. ,I was quite dishonest with him.,honest,dishonest
"In addition, Parliament uses the audited information to make informed decisions on resource allocation, and, through a Public Service Monitoring Body (the State Services Commission), to hold the entity's chief executive officer responsible if performance standards are not met.","In addition, Parliament uses the audited information to make uninformed decisions on resource allocation, and, through a Public Service Monitoring Body (the State Services Commission), to hold the entity's chief executive officer responsible if performance standards are not met.",informed,uninformed
Parliament gathers independently gathered information to make informed decisions.,Parliament gathers independently gathered information to make uninformed decisions.,informed,uninformed
I remember my father telling my mother things like that when he wasn't aware I was in the room.,I remember my father telling my mother things like that when he wasn't unaware I was in the room.,aware,unaware
I wasn't aware that Texans didnt' pay income tax.,I wasn't unaware that Texans didnt' pay income tax.,aware,unaware
"""We are most likely familiar with each other's exercise and eating habits.""","""We are most unlikely familiar with each other's exercise and eating habits.""",likely,unlikely
"In the federal arena, including federal programs managed by state organizations, computer-assisted activities must be implemented consistent with all protections of the Privacy Act of 1974, as amended by the Computer Matching and Privacy Protection Act of 1988, and other privacy statutes.","In the federal arena, including federal programs managed by state organizations, computer-assisted activities must be implemented inconsistent with all protections of the Privacy Act of 1974, as amended by the Computer Matching and Privacy Protection Act of 1988, and other privacy statutes.",consistent,inconsistent
"So Clinton wouldn't perjure himself and, as I argued Sunday, an apology is likely to kill the appetite for any impeachment hearings (over obstruction, Whitewater, Filegate, etc.).","So Clinton wouldn't perjure himself and, as I argued Sunday, an apology is unlikely to kill the appetite for any impeachment hearings (over obstruction, Whitewater, Filegate, etc.).",likely,unlikely
An apology by Clinton will not make it less likely for him to get impeached.,An apology by Clinton will not make it less unlikely for him to get impeached.,likely,unlikely
"I have drawn certain conclusions ”yes. Summerhaye was still looking rather sceptical, but Japp continued his scrutiny of Poirot. ","I have drawn uncertain conclusions ”yes. Summerhaye was still looking rather sceptical, but Japp continued his scrutiny of Poirot.",certain,uncertain
"Representatives from several organizations that relied on voluntary contributions from members emphasized, however, that such funding must be unbiased-that is, used for promoting open and honest information sharing rather than furthering an individual's or organization's stature in the community or for gaining clients.","Representatives from several organizations that relied on voluntary contributions from members emphasized, however, that such funding must be unbiased-that is, used for promoting open and dishonest information sharing rather than furthering an individual's or organization's stature in the community or for gaining clients.",honest,dishonest
"Anyway she continued, ""I am very certain that he does.""","Anyway she continued, ""I am very uncertain that he does.""",certain,uncertain
"In addition, if the user was later involved in a security violation, the statement served as evidence that he or she had been informed of organizational policies.","In addition, if the user was later involved in a security violation, the statement served as evidence that he or she had been uninformed of organizational policies.",informed,uninformed
"These reform efforts being undertaken in major democracies are taking a generally consistent direction, requiring government organizations to focus more on results and less on process.","These reform efforts being undertaken in major democracies are taking a generally inconsistent direction, requiring government organizations to focus more on results and less on process.",consistent,inconsistent
But he was quite certain that no one had asked him the way to the Moat House.,But he was quite uncertain that no one had asked him the way to the Moat House.,certain,uncertain
"The monastery is worth a visit, but its only open during certain times, when the priests takes liturgies.","The monastery is worth a visit, but its only open during uncertain times, when the priests takes liturgies.",certain,uncertain
"expected to be a normal profit level, with the understanding that unusually efficient firms might achieve supra-normal profits for a time.","expected to be a normal profit level, with the understanding that unusually inefficient firms might achieve supra-normal profits for a time.",efficient,inefficient
These streaming applications are so efficient that they barely use any bandwidth. ,These streaming applications are so inefficient that they barely use any bandwidth.,efficient,inefficient
Babies did not listen to tapes without certain words compared to others.,Babies did not listen to tapes without uncertain words compared to others.,certain,uncertain
I'm certain of it.,I'm uncertain of it.,certain,uncertain
